-21.317880794701985, 8.097972972972974
-21.211920529801326, 8.097972972972974
-21.013245033112582, 7.996621621621622
-21.013245033112582, 7.4983108108108105
-20.629139072847682, 7.295608108108109
-20.019867549668874, 7.295608108108109
-19.71523178807947, 7.092905405405405
-19.71523178807947, 6.890202702702703
-19.516556291390728, 6.780405405405405
-19.211920529801326, 6.890202702702703
-19.91390728476821, 8.39358108108108
-20.311258278145694, 8.39358108108108
-20.6158940397351, 8.494932432432432
-21.013245033112582, 8.494932432432432
-21.211920529801326, 8.385135135135135
-20.721854304635762, 8.596283783783784
-20.82781456953642, 8.596283783783784
-20.721854304635762, 8.697635135135135
-21.119205298013245, 8.697635135135135
-21.119205298013245, 8.900337837837839
-20.218543046357617, 9.195945945945946
-19.60927152317881, 8.596283783783784
-21.119205298013245, 9.60135135135135
-21.013245033112582, 9.60135135135135
-20.735099337748345, 9.39864864864865
-19.807947019867548, 9.39864864864865
